condition_id,definition_id,prompt_style,label_space,seed,row_id,document,gold_binary,gold_binary_old,gold_binary_new,gold_target_new,gold_pillar_old,gold_depth_old,gold_nature_old,provider,model,requested_model,resolved_model,status,provider_count,providers_present,p_unlearning_yes,p_unlearning_no,raw_probability_prediction,direct_selected_prediction,selected_unlearning_binary,evidence_mean,evidence_min,evidence_geomean,p_target__leadership_given_yes,p_joint_target__leadership,p_target__laws_plans_policies_given_yes,p_joint_target__laws_plans_policies,p_target__capabilities_given_yes,p_joint_target__capabilities,p_target__funds_resources_given_yes,p_joint_target__funds_resources,p_target__misc_organizational_given_yes,p_joint_target__misc_organizational,p_joint_target__none,argmax_target_conditional,argmax_target_joint,p_pillar__reconsidering_epistemic_given_yes,p_joint_pillar__reconsidering_epistemic,p_pillar__discarding_normative_given_yes,p_joint_pillar__discarding_normative,p_pillar__realignment_technical_given_yes,p_joint_pillar__realignment_technical,p_pillar__merging_integrative_given_yes,p_joint_pillar__merging_integrative,p_joint_pillar__none,argmax_pillar_conditional,argmax_pillar_joint,p_depth__low_depth_given_yes,p_joint_depth__low_depth,p_depth__moderate_depth_given_yes,p_joint_depth__moderate_depth,p_depth__high_depth_given_yes,p_joint_depth__high_depth,p_joint_depth__none,argmax_depth_conditional,argmax_depth_joint,p_nature__normative_nature_given_yes,p_joint_nature__normative_nature,p_nature__technical_nature_given_yes,p_joint_nature__technical_nature,p_joint_nature__none,argmax_nature_conditional,argmax_nature_joint
P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,P040,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,1,1,leadership,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.5826876214920609,0.4173123785079391,1,1,1,,,,0.6533333333333333,0.38068924604147975,0.09333333333333334,0.05438417800592568,0.12,0.0699225145790473,0.04,0.023307504859682436,0.09333333333333332,0.054384178005925675,0.4173123785079391,leadership,none,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,P041,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,1,1,leadership,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.5633333333333334,0.43666666666666665,1,1,1,,,,0.3666666666666667,0.20655555555555558,0.36333333333333334,0.2046777777777778,0.06666666666666667,0.03755555555555556,0.04,0.022533333333333336,0.16333333333333333,0.09201111111111111,0.43666666666666665,leadership,none,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,P041,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,1,1,leadership,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.5657201091438091,0.4342798908561909,1,1,1,,,,0.3666666666666667,0.20743070668606337,0.36333333333333334,0.2055449729889173,0.06666666666666667,0.03771467394292061,0.04,0.022628804365752365,0.16333333333333333,0.09240095116015548,0.4342798908561909,leadership,none,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,P042,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.5733333333333334,0.42666666666666664,1,1,1,,,,0.5099997666669,0.292399866222356,0.24666660000006668,0.14142218400003823,0.07333331666668334,0.04204443488889845,0.04333331666668334,0.024844434888898446,0.12666699999966666,0.07262241333314222,0.42666666666666664,leadership,none,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,P042,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.578616327895466,0.421383672104534,1,1,1,,,,0.5099997666669,0.29509419221634614,0.24666660000006668,0.14272532230649834,0.07333331666668334,0.04243185440207169,0.04333331666668334,0.025073364565207708,0.12666699999966666,0.07329159440534212,0.421383672104534,leadership,none,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P001,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0,0,none,none,none,none,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.12333333333333334,0.8766666666666667,0,0,0,0.5591666666666667,0.11666666666666668,0.4110251316337828,,,,,,,,,,,,,,0.25666666666666665,0.031655555555555555,0.16,0.019733333333333335,0.2833333333333333,0.034944444444444445,0.3,0.037,0.8766666666666667,merging_integrative,none,0.57,0.0703,0.29333333333333333,0.03617777777777778,0.13666666666666666,0.016855555555555554,0.8766666666666667,low_depth,none,0.38999999999999996,0.0481,0.61,0.07523333333333333,0.8766666666666667,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P001,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0,0,none,none,none,none,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.0988637758486153,0.9011362241513847,0,0,0,0.5591666666666667,0.11666666666666668,0.4110251316337828,,,,,,,,,,,,,,0.25666666666666665,0.025375035801144592,0.16,0.01581820413577845,0.2833333333333333,0.028011403157107668,0.3,0.02965913275458459,0.9011362241513847,merging_integrative,none,0.57,0.05635235223371072,0.29333333333333333,0.029000040915593824,0.13666666666666666,0.013511382699310757,0.9011362241513847,low_depth,none,0.38999999999999996,0.03855687258095997,0.61,0.06030690326765534,0.9011362241513847,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P002,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0,0,none,none,none,none,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.29,0.71,0,0,0,0.715,0.27,0.5742824030697592,,,,,,,,,,,,,,0.17333333333333334,0.05026666666666667,0.14333333333333334,0.04156666666666667,0.3666666666666667,0.10633333333333334,0.31666666666666665,0.09183333333333332,0.71,realignment_technical,none,0.43,0.12469999999999999,0.3866666666666667,0.11213333333333333,0.18333333333333335,0.05316666666666667,0.71,low_depth,none,0.3499999999999999,0.10149999999999997,0.65,0.1885,0.71,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P002,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0,0,none,none,none,none,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.18580451794394737,0.8141954820560526,0,0,0,0.715,0.27,0.5742824030697592,,,,,,,,,,,,,,0.17333333333333334,0.032206116443617545,0.14333333333333334,0.026631980905299123,0.3666666666666667,0.06812832324611404,0.31666666666666665,0.058838097348916665,0.8141954820560526,realignment_technical,none,0.43,0.07989594271589737,0.3866666666666667,0.071844413604993,0.18333333333333335,0.03406416162305702,0.8141954820560526,low_depth,none,0.3499999999999999,0.06503158128038157,0.65,0.1207729366635658,0.8141954820560526,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P003,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.27666666666666667,0.7233333333333334,0,0,0,0.6508333333333334,0.27666666666666667,0.4996959762000559,,,,,,,,,,,,,,0.10999999999999999,0.03043333333333333,0.10666666666666667,0.029511111111111113,0.4166666666666667,0.11527777777777778,0.3666666666666667,0.10144444444444445,0.7233333333333334,realignment_technical,none,0.45,0.1245,0.41,0.11343333333333333,0.14,0.038733333333333335,0.7233333333333334,low_depth,none,0.38333333333333336,0.10605555555555557,0.6166666666666667,0.17061111111111113,0.7233333333333334,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P003,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.14504867933651333,0.8549513206634867,0,0,0,0.6508333333333334,0.27666666666666667,0.4996959762000559,,,,,,,,,,,,,,0.10999999999999999,0.015955354727016466,0.10666666666666667,0.01547185912922809,0.4166666666666667,0.060436949723547226,0.3666666666666667,0.05318451575672156,0.8549513206634867,realignment_technical,none,0.45,0.065271905701431,0.41,0.05946995852797046,0.14,0.020306815107111867,0.8549513206634867,low_depth,none,0.38333333333333336,0.05560199374566345,0.6166666666666667,0.0894466855908499,0.8549513206634867,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P004,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.2866666666666667,0.7133333333333334,0,0,0,0.6533333333333333,0.31333333333333335,0.5208374734140514,,,,,,,,,,,,,,0.10999999999999999,0.03153333333333333,0.1366666666666667,0.039177777777777784,0.5133333333333333,0.14715555555555557,0.24,0.0688,0.7133333333333334,realignment_technical,none,0.5733333333333334,0.16435555555555556,0.3433333333333333,0.09842222222222223,0.08333333333333333,0.02388888888888889,0.7133333333333334,low_depth,none,0.20333333333333334,0.05828888888888889,0.7966666666666667,0.22837777777777782,0.7133333333333334,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P004,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.17763491980682605,0.8223650801931739,0,0,0,0.6533333333333333,0.31333333333333335,0.5208374734140514,,,,,,,,,,,,,,0.10999999999999999,0.019539841178750864,0.1366666666666667,0.024276772373599563,0.5133333333333333,0.09118592550083737,0.24,0.04263238075363825,0.8223650801931739,realignment_technical,none,0.5733333333333334,0.10184402068924694,0.3433333333333333,0.060987989133676944,0.08333333333333333,0.014802909983902171,0.8223650801931739,low_depth,none,0.20333333333333334,0.0361191003607213,0.7966666666666667,0.14151581944610478,0.8223650801931739,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P005,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.20000000000000004,0.7999999999999999,0,0,0,0.7008333333333333,0.18666666666666668,0.5780398723148945,,,,,,,,,,,,,,0.16666666666666666,0.03333333333333334,0.11666666666666665,0.023333333333333334,0.6,0.12000000000000002,0.11666666666666668,0.02333333333333334,0.7999999999999999,realignment_technical,none,0.6166666666666667,0.12333333333333336,0.3,0.06000000000000001,0.08333333333333333,0.01666666666666667,0.7999999999999999,low_depth,none,0.2833333333333333,0.05666666666666668,0.7166666666666667,0.14333333333333337,0.7999999999999999,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P005,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.18707678366296482,0.8129232163370352,0,0,0,0.7008333333333333,0.18666666666666668,0.5780398723148945,,,,,,,,,,,,,,0.16666666666666666,0.03117946394382747,0.11666666666666665,0.021825624760679226,0.6,0.1122460701977789,0.11666666666666668,0.021825624760679233,0.8129232163370352,realignment_technical,none,0.6166666666666667,0.11536401659216164,0.3,0.05612303509888945,0.08333333333333333,0.015589731971913734,0.8129232163370352,low_depth,none,0.2833333333333333,0.053005088704506695,0.7166666666666667,0.1340716949584581,0.8129232163370352,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P006,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.04,0.96,0,0,0,0.4133334166666667,0.020000333333333332,0.11320622233013343,,,,,,,,,,,,,,0.31666666666666665,0.012666666666666666,0.21666666666666667,0.008666666666666668,0.25,0.01,0.21666666666666667,0.008666666666666668,0.96,reconsidering_epistemic,none,0.45333333333333325,0.01813333333333333,0.30333333333333334,0.012133333333333335,0.24333333333333326,0.00973333333333333,0.96,low_depth,none,0.45999999999999996,0.0184,0.54,0.0216,0.96,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P006,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.03202583292870068,0.9679741670712994,0,0,0,0.4133334166666667,0.020000333333333332,0.11320622233013343,,,,,,,,,,,,,,0.31666666666666665,0.010141513760755215,0.21666666666666667,0.006938930467885148,0.25,0.00800645823217517,0.21666666666666667,0.006938930467885148,0.9679741670712994,reconsidering_epistemic,none,0.45333333333333325,0.014518377594344307,0.30333333333333334,0.009714502655039207,0.24333333333333326,0.007792952679317164,0.9679741670712994,low_depth,none,0.45999999999999996,0.014731883147202312,0.54,0.01729394978149837,0.9679741670712994,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P007,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0,0,none,none,none,none,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.025000000000000005,0.975,0,0,0,0.2396668333333333,0.007000333333333333,0.0353315161023585,,,,,,,,,,,,,,0.19999999999999998,0.005000000000000001,0.18333333333333335,0.004583333333333334,0.35000000000000003,0.008750000000000003,0.26666666666666666,0.006666666666666668,0.975,realignment_technical,none,0.4733333333333334,0.011833333333333336,0.2866666666666667,0.007166666666666668,0.24,0.006000000000000001,0.975,low_depth,none,0.39999999999999997,0.010000000000000002,0.6,0.015000000000000003,0.975,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P007,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0,0,none,none,none,none,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.01723906208181554,0.9827609379181844,0,0,0,0.2396668333333333,0.007000333333333333,0.0353315161023585,,,,,,,,,,,,,,0.19999999999999998,0.003447812416363108,0.18333333333333335,0.003160494714999516,0.35000000000000003,0.006033671728635439,0.26666666666666666,0.004597083221817478,0.9827609379181844,realignment_technical,none,0.4733333333333334,0.008159822718726024,0.2866666666666667,0.004941864463453788,0.24,0.00413737489963573,0.9827609379181844,low_depth,none,0.39999999999999997,0.006895624832726216,0.6,0.010343437249089324,0.9827609379181844,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P008,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.13999999999999999,0.86,0,0,0,0.5675,0.10333333333333333,0.3746852393463358,,,,,,,,,,,,,,0.25666666666666665,0.03593333333333333,0.16,0.0224,0.26,0.036399999999999995,0.3233333333333333,0.045266666666666656,0.86,merging_integrative,none,0.5433333333333333,0.07606666666666666,0.2933333333333334,0.04106666666666667,0.16333333333333333,0.022866666666666664,0.86,low_depth,none,0.59,0.08259999999999999,0.41,0.05739999999999999,0.86,normative_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P008,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.09606973519062985,0.9039302648093701,0,0,0,0.5675,0.10333333333333333,0.3746852393463358,,,,,,,,,,,,,,0.25666666666666665,0.024657898698928326,0.16,0.015371157630500776,0.26,0.02497813114956376,0.3233333333333333,0.03106254771163698,0.9039302648093701,merging_integrative,none,0.5433333333333333,0.05219788945357555,0.2933333333333334,0.028180455655918094,0.16333333333333333,0.01569139008113621,0.9039302648093701,low_depth,none,0.59,0.05668114376247161,0.41,0.03938859142815824,0.9039302648093701,normative_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P009,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.09000000000000001,0.91,0,0,0,0.5308333333333333,0.12333333333333334,0.3984113043640735,,,,,,,,,,,,,,0.15,0.013500000000000002,0.14333333333333334,0.012900000000000002,0.5566666666666666,0.050100000000000006,0.15000000000000002,0.013500000000000003,0.91,realignment_technical,none,0.6666666666666666,0.060000000000000005,0.25,0.022500000000000003,0.08333333333333333,0.007500000000000001,0.91,low_depth,none,0.21666666666666667,0.019500000000000003,0.7833333333333333,0.07050000000000001,0.91,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P009,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.0815171509203118,0.9184828490796882,0,0,0,0.5308333333333333,0.12333333333333334,0.3984113043640735,,,,,,,,,,,,,,0.15,0.012227572638046769,0.14333333333333334,0.011684124965244692,0.5566666666666666,0.04537788067897357,0.15000000000000002,0.01222757263804677,0.9184828490796882,realignment_technical,none,0.6666666666666666,0.05434476728020786,0.25,0.02037928773007795,0.08333333333333333,0.006793095910025982,0.9184828490796882,low_depth,none,0.21666666666666667,0.017662049366067557,0.7833333333333333,0.06385510155424425,0.9184828490796882,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P010,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.14,0.86,0,0,0,0.5066666666666667,0.10666666666666667,0.3224999390502523,,,,,,,,,,,,,,0.2733333333333334,0.03826666666666668,0.16,0.022400000000000003,0.27666666666666667,0.038733333333333335,0.29,0.040600000000000004,0.86,merging_integrative,none,0.47666666666666674,0.06673333333333335,0.35333333333333333,0.04946666666666667,0.17,0.023800000000000005,0.86,low_depth,none,0.42333333333333334,0.059266666666666676,0.5766666666666667,0.08073333333333334,0.86,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P010,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.1084589225720049,0.891541077427995,0,0,0,0.5066666666666667,0.10666666666666667,0.3224999390502523,,,,,,,,,,,,,,0.2733333333333334,0.02964543883634801,0.16,0.017353427611520783,0.27666666666666667,0.03000696857825469,0.29,0.03145308754588142,0.891541077427995,merging_integrative,none,0.47666666666666674,0.051698753092655675,0.35333333333333333,0.0383221526421084,0.17,0.018438016837240834,0.891541077427995,low_depth,none,0.42333333333333334,0.04591427722214874,0.5766666666666667,0.06254464534985615,0.891541077427995,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P011,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.06333333333333334,0.9366666666666666,0,0,0,0.31583333333333335,0.07,0.18908003779455843,,,,,,,,,,,,,,0.19333333333333336,0.012244444444444447,0.18333333333333335,0.011611111111111114,0.4266666666666667,0.027022222222222225,0.19666666666666666,0.012455555555555557,0.9366666666666666,realignment_technical,none,0.45333333333333337,0.028711111111111114,0.3066666666666667,0.019422222222222226,0.24,0.0152,0.9366666666666666,low_depth,none,0.36000000000000004,0.022800000000000004,0.64,0.04053333333333334,0.9366666666666666,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P011,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.06222379934146091,0.9377762006585391,0,0,0,0.31583333333333335,0.07,0.18908003779455843,,,,,,,,,,,,,,0.19333333333333336,0.012029934539349111,0.18333333333333335,0.011407696545934501,0.4266666666666667,0.026548821052356657,0.19666666666666666,0.012237347203820645,0.9377762006585391,realignment_technical,none,0.45333333333333337,0.02820812236812895,0.3066666666666667,0.01908196513138135,0.24,0.014933711841950617,0.9377762006585391,low_depth,none,0.36000000000000004,0.02240056776292593,0.64,0.039823231578534984,0.9377762006585391,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P012,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.14,0.86,0,0,0,0.2325,0.11,0.1725817050466956,,,,,,,,,,,,,,0.22666666666666668,0.031733333333333336,0.2,0.028000000000000004,0.3766666666666667,0.05273333333333334,0.19666666666666668,0.027533333333333337,0.86,realignment_technical,none,0.4466666666666667,0.06253333333333334,0.3633333333333333,0.050866666666666664,0.19000000000000003,0.026600000000000006,0.86,low_depth,none,0.36000000000000004,0.05040000000000001,0.64,0.08960000000000001,0.86,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P012,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.12337594516500242,0.8766240548349976,0,0,0,0.2325,0.11,0.1725817050466956,,,,,,,,,,,,,,0.22666666666666668,0.02796521423740055,0.2,0.024675189033000484,0.3766666666666667,0.04647160601215092,0.19666666666666668,0.024263935882450478,0.8766240548349976,realignment_technical,none,0.4466666666666667,0.055107922173701085,0.3633333333333333,0.04482659340995087,0.19000000000000003,0.023441429581350464,0.8766240548349976,low_depth,none,0.36000000000000004,0.04441534025940087,0.64,0.07896060490560154,0.8766240548349976,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P013,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.16333333333333333,0.8366666666666667,0,0,0,0.29833333333333334,0.12,0.24646123184239133,,,,,,,,,,,,,,0.17666666666666667,0.028855555555555554,0.15,0.024499999999999997,0.48999999999999994,0.08003333333333332,0.18333333333333335,0.029944444444444447,0.8366666666666667,realignment_technical,none,0.6466666666666667,0.10562222222222223,0.27333333333333343,0.04464444444444446,0.08000000000000002,0.01306666666666667,0.8366666666666667,low_depth,none,0.32,0.05226666666666667,0.68,0.11106666666666667,0.8366666666666667,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P013,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.14061403713938472,0.8593859628606153,0,0,0,0.29833333333333334,0.12,0.24646123184239133,,,,,,,,,,,,,,0.17666666666666667,0.02484181322795797,0.15,0.021092105570907706,0.48999999999999994,0.0689008781982985,0.18333333333333335,0.025779240142220536,0.8593859628606153,realignment_technical,none,0.6466666666666667,0.0909304106834688,0.27333333333333343,0.038434503484765174,0.08000000000000002,0.01124912297115078,0.8593859628606153,low_depth,none,0.32,0.04499649188460311,0.68,0.09561754525478162,0.8593859628606153,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P014,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.10333333333333333,0.8966666666666667,0,0,0,0.3975000833333333,0.05333366666666667,0.1703448657465617,,,,,,,,,,,,,,0.1933333333333333,0.019977777777777775,0.18,0.0186,0.2766666666666666,0.028588888888888882,0.35,0.036166666666666666,0.8966666666666667,merging_integrative,none,0.5333333333333334,0.055111111111111125,0.31000000000000005,0.03203333333333334,0.15666666666666668,0.016188888888888888,0.8966666666666667,low_depth,none,0.3233333333333333,0.03341111111111111,0.6766666666666666,0.06992222222222222,0.8966666666666667,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P014,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.05318182491946276,0.9468181750805372,0,0,0,0.3975000833333333,0.05333366666666667,0.1703448657465617,,,,,,,,,,,,,,0.1933333333333333,0.010281819484429465,0.18,0.009572728485503296,0.2766666666666666,0.014713638227718028,0.35,0.018613638721811963,0.9468181750805372,merging_integrative,none,0.5333333333333334,0.02836363995704681,0.31000000000000005,0.016486365725033456,0.15666666666666668,0.0083318192373825,0.9468181750805372,low_depth,none,0.3233333333333333,0.017195456723959623,0.6766666666666666,0.03598636819550313,0.9468181750805372,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P015,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.07333333333333333,0.9266666666666666,0,0,0,0.165,0.05333333333333334,0.10617142962609916,,,,,,,,,,,,,,0.15666666666666668,0.01148888888888889,0.14333333333333337,0.010511111111111113,0.51,0.0374,0.19000000000000006,0.013933333333333337,0.9266666666666666,realignment_technical,none,0.7000000000000001,0.05133333333333334,0.2333333333333333,0.017111111111111108,0.06666666666666667,0.004888888888888889,0.9266666666666666,low_depth,none,0.26666666666666666,0.019555555555555555,0.7333333333333334,0.053777777777777785,0.9266666666666666,technical_nature,none
P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,P015,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.05432299583335114,0.9456770041666489,0,0,0,0.165,0.05333333333333334,0.10617142962609916,,,,,,,,,,,,,,0.15666666666666668,0.008510602680558345,0.14333333333333337,0.007786296069446998,0.51,0.02770472787500908,0.19000000000000006,0.01032136920833672,0.9456770041666489,realignment_technical,none,0.7000000000000001,0.0380260970833458,0.2333333333333333,0.012675365694448597,0.06666666666666667,0.0036215330555567425,0.9456770041666489,low_depth,none,0.26666666666666666,0.01448613222222697,0.7333333333333334,0.03983686361112417,0.9456770041666489,technical_nature,none
